"response_id","factor_for_visit","is_top_three"
"GEN24_1070615","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070615","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1070615","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070615","Its environmentally friendly image",FALSE
"GEN24_1070615","Its landscapes and scenery",TRUE
"GEN24_1070615","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070615","New Zealand's food and wine",FALSE
"GEN24_1070615","Other movies that were filmed in New Zealand",FALSE
"GEN24_1070615","Sports events or activities",FALSE
"GEN24_1070615","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070617","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070618","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1070618","I've always wanted to visit",FALSE
"GEN24_1070618","It was somewhere new, I had never been there before",FALSE
"GEN24_1070619","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070619","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1070619","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1070619","It was somewhere new, I had never been there before",TRUE
"GEN24_1070619","New Zealand's food and wine",TRUE
"GEN24_1070631","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070631","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070632","The variety of outdoor and adventure activities",FALSE
"GEN24_1070639","I've always wanted to visit",FALSE
"GEN24_1070639","It was somewhere new, I had never been there before",TRUE
"GEN24_1070639","Its environmentally friendly image",FALSE
"GEN24_1070639","Its landscapes and scenery",TRUE
"GEN24_1070639","Something else: Shorter distance away then moat",FALSE
"GEN24_1070639","Sports events or activities",FALSE
"GEN24_1070646","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070662","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070668","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",TRUE
"GEN24_1070668","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1070668","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070668","Its landscapes and scenery",TRUE
"GEN24_1070673","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070673","Its landscapes and scenery",FALSE
"GEN24_1070674","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070674","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",TRUE
"GEN24_1070674","It was somewhere new, I had never been there before",FALSE
"GEN24_1070674","Its landscapes and scenery",TRUE
"GEN24_1070674","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1070677","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1070677","Its landscapes and scenery",FALSE
"GEN24_1070689","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070689","I've always wanted to visit",FALSE
"GEN24_1070689","Its landscapes and scenery",TRUE
"GEN24_1070689","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1070690","Its landscapes and scenery",FALSE
"GEN24_1070715","I've always wanted to visit",FALSE
"GEN24_1070715","Its landscapes and scenery",FALSE
"GEN24_1070724","Its environmentally friendly image",FALSE
"GEN24_1070724","Its landscapes and scenery",TRUE
"GEN24_1070724","New Zealand's food and wine",TRUE
"GEN24_1070724","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070724","The variety of outdoor and adventure activities",TRUE
"GEN24_1070727","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070731","Something else: L'anglais, la sÃ»retÃ©",FALSE
"GEN24_1070737","I've always wanted to visit",FALSE
"GEN24_1070737","It was somewhere new, I had never been there before",TRUE
"GEN24_1070737","Its landscapes and scenery",TRUE
"GEN24_1070737","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1070737","The variety of outdoor and adventure activities",FALSE
"GEN24_1070747","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070752","Work / business",FALSE
"GEN24_1070753","Work / business",FALSE
"GEN24_1070755","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1070755","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",TRUE
"GEN24_1070755","I've always wanted to visit",TRUE
"GEN24_1070755","It was somewhere new, I had never been there before",FALSE
"GEN24_1070755","Its landscapes and scenery",TRUE
"GEN24_1070755","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070755","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070759","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070759","Its landscapes and scenery",TRUE
"GEN24_1070759","New Zealand was a safe place to visit as it is less crowded than most other places",TRUE
"GEN24_1070759","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070759","The variety of outdoor and adventure activities",TRUE
"GEN24_1070762","It was somewhere new, I had never been there before",FALSE
"GEN24_1070762","Its landscapes and scenery",FALSE
"GEN24_1070762","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070765","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1070765","I've always wanted to visit",TRUE
"GEN24_1070765","Its landscapes and scenery",TRUE
"GEN24_1070765","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1070769","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1070769","I read about New Zealand in a newspaper, or magazine",FALSE
"GEN24_1070769","I read about New Zealand in online articles, travel forums, blogs, social networking sites, etc",FALSE
"GEN24_1070769","I saw a show or segment featuring New Zealand on TV",FALSE
"GEN24_1070769","I've always wanted to visit",FALSE
"GEN24_1070769","It was somewhere new, I had never been there before",TRUE
"GEN24_1070769","Its environmentally friendly image",FALSE
"GEN24_1070769","Its landscapes and scenery",FALSE
"GEN24_1070769","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070769","New Zealand's food and wine",FALSE
"GEN24_1070769","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1070769","The variety of outdoor and adventure activities",FALSE
"GEN24_1070785","Its landscapes and scenery",FALSE
"GEN24_1070792","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070794","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070795","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1070795","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070795","I've always wanted to visit",TRUE
"GEN24_1070795","It was somewhere new, I had never been there before",FALSE
"GEN24_1070795","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070796","Something else: Visit elderly mother",FALSE
"GEN24_1070799","I wanted to see the unique indigenous Maori culture",TRUE
"GEN24_1070799","I've always wanted to visit",TRUE
"GEN24_1070799","Its landscapes and scenery",TRUE
"GEN24_1070799","New Zealand's food and wine",FALSE
"GEN24_1070799","The Hobbit and Lord of the Ring Movies",FALSE
"GEN24_1070800","Work / business",FALSE
"GEN24_1070801","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070801","Its environmentally friendly image",TRUE
"GEN24_1070801","Its landscapes and scenery",TRUE
"GEN24_1070801","The variety of outdoor and adventure activities",TRUE
"GEN24_1070801","Work / business",FALSE
"GEN24_1070820","I've always wanted to visit",TRUE
"GEN24_1070820","It was somewhere new, I had never been there before",TRUE
"GEN24_1070820","Its landscapes and scenery",TRUE
"GEN24_1070820","The variety of outdoor and adventure activities",FALSE
"GEN24_1070828","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1070828","I've always wanted to visit",TRUE
"GEN24_1070828","Its landscapes and scenery",TRUE
"GEN24_1070828","The variety of outdoor and adventure activities",FALSE
"GEN24_1070832","Work / business",FALSE
"GEN24_1070842","Its landscapes and scenery",FALSE
"GEN24_1070843","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1070843","I've always wanted to visit",FALSE
"GEN24_1070843","It was somewhere new, I had never been there before",TRUE
"GEN24_1070843","Its environmentally friendly image",FALSE
"GEN24_1070843","Its landscapes and scenery",TRUE
"GEN24_1070843","The variety of outdoor and adventure activities",FALSE
"GEN24_1070851","Friends, family or colleagues talked about or recommended New Zealand",TRUE
"GEN24_1070851","I saw or found a good deal on flights to New Zealand/ a good travel package to New Zealand",FALSE
"GEN24_1070851","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070851","I've always wanted to visit",FALSE
"GEN24_1070851","Its landscapes and scenery",TRUE
"GEN24_1070861","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070861","I've always wanted to visit",TRUE
"GEN24_1070861","Its landscapes and scenery",FALSE
"GEN24_1070861","The Hobbit and Lord of the Ring Movies",TRUE
"GEN24_1070861","The variety of outdoor and adventure activities",FALSE
"GEN24_1070884","Work / business",FALSE
"GEN24_1070894","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070897","Something else: Revisiting after a tour group in 2017",FALSE
"GEN24_1070905","I've always wanted to visit",FALSE
"GEN24_1070905","It was somewhere new, I had never been there before",FALSE
"GEN24_1070905","Its landscapes and scenery",FALSE
"GEN24_1070911","Its environmentally friendly image",FALSE
"GEN24_1070911","Its landscapes and scenery",FALSE
"GEN24_1070911","Something else: Le pay le plus abordable Ã  partir de chez moi, la polynesie francaise",FALSE
"GEN24_1070920","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070920","It was somewhere new, I had never been there before",FALSE
"GEN24_1070920","Its landscapes and scenery",FALSE
"GEN24_1070924","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070940","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070943","I've always wanted to visit",TRUE
"GEN24_1070943","Its landscapes and scenery",TRUE
"GEN24_1070943","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070943","New Zealand's food and wine",FALSE
"GEN24_1070943","Something else: æƒ³çœ‹kiwi bird",FALSE
"GEN24_1070943","The variety of outdoor and adventure activities",FALSE
"GEN24_1070946","A specific event brought me to New Zealand e.g. sporting or cultural event, wedding, family event, etc",FALSE
"GEN24_1070946","I've always wanted to visit",FALSE
"GEN24_1070946","Its environmentally friendly image",FALSE
"GEN24_1070946","Its landscapes and scenery",TRUE
"GEN24_1070946","New Zealand's food and wine",FALSE
"GEN24_1070957","I've always wanted to visit",FALSE
"GEN24_1070957","Its environmentally friendly image",FALSE
"GEN24_1070957","Its landscapes and scenery",FALSE
"GEN24_1070960","I wanted to visit friends or family in New Zealand",FALSE
"GEN24_1070965","None of these",FALSE
"GEN24_1070970","Friends, family or colleagues talked about or recommended New Zealand",FALSE
"GEN24_1070970","I wanted to see the unique indigenous Maori culture",FALSE
"GEN24_1070970","I've always wanted to visit",TRUE
"GEN24_1070970","It was somewhere new, I had never been there before",TRUE
"GEN24_1070970","Its environmentally friendly image",FALSE
"GEN24_1070970","Its landscapes and scenery",TRUE
"GEN24_1070970","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
"GEN24_1070983","Something else: I am originally from NZ. Visited my Maori father in hospital.",FALSE
"GEN24_1070992","I wanted to visit friends or family in New Zealand",TRUE
"GEN24_1070992","Its landscapes and scenery",TRUE
"GEN24_1070992","New Zealand's food and wine",FALSE
"GEN24_1070992","Sports events or activities",FALSE
"GEN24_1070992","The variety of outdoor and adventure activities",TRUE
"GEN24_1070999","Sports events or activities",FALSE
"GEN24_1070999","The variety of outdoor and adventure activities",FALSE
"GEN24_1071002","I've always wanted to visit",TRUE
"GEN24_1071002","Its environmentally friendly image",FALSE
"GEN24_1071002","Its landscapes and scenery",TRUE
"GEN24_1071002","New Zealand was a safe place to visit as it is less crowded than most other places",FALSE
