"response_id","accomm_type_used"
"GEN24_1100634","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1100634","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100634","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100635","Backpackers"
"GEN24_1100635","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100635","Staying with family or friends"
"GEN24_1100636","Hotel"
"GEN24_1100636","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1100643","Another place where you pay to park a caravan or campervan / motorhome overnight"
"GEN24_1100643","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1100643","Hotel"
"GEN24_1100643","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100643","Staying with family or friends"
"GEN24_1100645","Hotel"
"GEN24_1100645","Staying with family or friends"
"GEN24_1100648","Staying with family or friends"
"GEN24_1100658","Staying with family or friends"
"GEN24_1100659","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100659","Staying with family or friends"
"GEN24_1100660","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100666","Staying with family or friends"
"GEN24_1100667","Staying with family or friends"
"GEN24_1100675","Backpackers"
"GEN24_1100675","Bed and Breakfast"
"GEN24_1100675","Staying with family or friends"
"GEN24_1100675","Youth Hostel, YMCA, YWCA"
"GEN24_1100679","Camping at a National Park / Department of Conservation camping ground"
"GEN24_1100679","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100679","In a hut at a National Park / Department of Conservation area"
"GEN24_1100679","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100684","House / flat that you paid some rent for"
"GEN24_1100684","Staying with family or friends"
"GEN24_1100686","A house/ flat/ apartment/ timeshare you own"
"GEN24_1100686","Staying with family or friends"
"GEN24_1100691","Bed and Breakfast"
"GEN24_1100691","Hotel"
"GEN24_1100691","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100692","Bed and Breakfast"
"GEN24_1100692","In a hut at a National Park / Department of Conservation area"
"GEN24_1100692","Staying with family or friends"
"GEN24_1100695","Bed and Breakfast"
"GEN24_1100695","Hotel"
"GEN24_1100695","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1100695","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100698","Not sure"
"GEN24_1100713","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1100713","Staying with family or friends"
"GEN24_1100715","House / flat that you paid some rent for"
"GEN24_1100715","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100715","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100717","Camping at a National Park / Department of Conservation camping ground"
"GEN24_1100717","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1100717","In a hut at a National Park / Department of Conservation area"
"GEN24_1100731","Staying with family or friends"
"GEN24_1100732","Camping at a National Park / Department of Conservation camping ground"
"GEN24_1100732","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100733","House / flat that you paid some rent for"
"GEN24_1100733","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100733","Staying with family or friends"
"GEN24_1100738","Hotel"
"GEN24_1100738","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100755","Staying with family or friends"
"GEN24_1100770","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1100770","Hotel"
"GEN24_1100770","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100772","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1100772","Hotel"
"GEN24_1100774","Hotel"
"GEN24_1100774","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100774","Staying with family or friends"
"GEN24_1100779","Hotel"
"GEN24_1100795","Backpackers"
"GEN24_1100795","Hotel"
"GEN24_1100795","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100795","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100804","Staying with family or friends"
"GEN24_1100811","Hotel"
"GEN24_1100811","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100811","Staying with family or friends"
"GEN24_1100813","Backpackers"
"GEN24_1100813","Bed and Breakfast"
"GEN24_1100813","Camping at a National Park / Department of Conservation camping ground"
"GEN24_1100813","Farm-stay or Home-stay"
"GEN24_1100813","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1100813","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100813","In a hut at a National Park / Department of Conservation area"
"GEN24_1100813","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100813","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100813","Youth Hostel, YMCA, YWCA"
"GEN24_1100821","Camping at a National Park / Department of Conservation camping ground"
"GEN24_1100821","Hotel"
"GEN24_1100821","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100821","Staying with family or friends"
"GEN24_1100827","Hotel"
"GEN24_1100827","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1100827","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100839","Staying with family or friends"
"GEN24_1100842","Staying with family or friends"
"GEN24_1100849","Hotel"
"GEN24_1100862","Bed and Breakfast"
"GEN24_1100862","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100862","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100862","Youth Hostel, YMCA, YWCA"
"GEN24_1100864","Hotel"
"GEN24_1100864","Staying with family or friends"
"GEN24_1100880","Hotel"
"GEN24_1100880","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1100884","Backpackers"
"GEN24_1100884","House / flat that you paid some rent for"
"GEN24_1100884","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100900","House / flat that you paid some rent for"
"GEN24_1100903","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100903","Staying with family or friends"
"GEN24_1100905","Hotel"
"GEN24_1100906","Bed and Breakfast"
"GEN24_1100906","Hotel"
"GEN24_1100906","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100906","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100906","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100906","Staying with family or friends"
"GEN24_1100908","Staying with family or friends"
"GEN24_1100909","Hotel"
"GEN24_1100909","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100909","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100924","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100927","Hotel"
"GEN24_1100927","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1100927","Staying with family or friends"
"GEN24_1100929","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100929","Staying with family or friends"
"GEN24_1100929","Yacht or other boat"
"GEN24_1100933","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1100933","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100933","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100933","Staying with family or friends"
"GEN24_1100935","Another place where you pay to park a caravan or campervan / motorhome overnight"
"GEN24_1100935","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1100935","Hotel"
"GEN24_1100935","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1100938","Hotel"
"GEN24_1100942","Staying with family or friends"
"GEN24_1100946","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100946","Staying with family or friends"
"GEN24_1100948","Staying with family or friends"
"GEN24_1100949","Hotel"
"GEN24_1100949","House / flat that you paid some rent for"
"GEN24_1100949","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100949","Staying with family or friends"
"GEN24_1100951","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100951","Staying with family or friends"
"GEN24_1100956","Staying with family or friends"
"GEN24_1100971","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100971","Other accommodation"
"GEN24_1100981","Hotel"
"GEN24_1100981","Motel, Motor Inn or Serviced Apartment"
"GEN24_1100991","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1100991","Staying with family or friends"
"GEN24_1101002","Hotel"
"GEN24_1101002","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101002","Staying with family or friends"
"GEN24_1101010","Hotel"
"GEN24_1101023","Another place where you pay to park a caravan or campervan / motorhome overnight"
"GEN24_1101023","Camping at a National Park / Department of Conservation camping ground"
"GEN24_1101023","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1101028","Hotel"
"GEN24_1101028","House / flat that you paid some rent for"
"GEN24_1101028","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101031","Hotel"
"GEN24_1101031","House / flat that you paid some rent for"
"GEN24_1101031","Staying with family or friends"
"GEN24_1101040","Hotel"
"GEN24_1101040","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101042","None of these"
"GEN24_1101043","Hotel"
"GEN24_1101043","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101043","Motel, Motor Inn or Serviced Apartment"
"GEN24_1101043","Staying with family or friends"
"GEN24_1101067","Hotel"
"GEN24_1101069","Another place where you pay to park a caravan or campervan / motorhome overnight"
"GEN24_1101069","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1101077","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101077","Staying with family or friends"
"GEN24_1101080","Bed and Breakfast"
"GEN24_1101080","Farm-stay or Home-stay"
"GEN24_1101080","Hotel"
"GEN24_1101080","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101080","Motel, Motor Inn or Serviced Apartment"
"GEN24_1101085","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101085","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1101085","Staying with family or friends"
"GEN24_1101087","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1101091","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101091","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1101092","Hotel"
"GEN24_1101092","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101102","Free camping - staying in a tent, caravan, campervan / motorhome "
"GEN24_1101102","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1101102","Staying with family or friends"
"GEN24_1101106","Hotel"
"GEN24_1101114","House / flat that you paid some rent for"
"GEN24_1101114","Staying with family or friends"
"GEN24_1101125","Hotel"
"GEN24_1101125","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101126","Staying with family or friends"
"GEN24_1101129","Staying with family or friends"
"GEN24_1101137","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101137","Luxury Accommodation, 5-star Hotel, Luxury Lodge"
"GEN24_1101137","Motel, Motor Inn or Serviced Apartment"
"GEN24_1101138","Staying with family or friends"
"GEN24_1101139","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101139","Motel, Motor Inn or Serviced Apartment"
"GEN24_1101140","Staying with family or friends"
"GEN24_1101141","Staying with family or friends"
"GEN24_1101142","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101142","Motel, Motor Inn or Serviced Apartment"
"GEN24_1101144","Hotel"
"GEN24_1101149","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101151","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
"GEN24_1101151","Staying with family or friends"
"GEN24_1101162","Hotel"
"GEN24_1101162","Other (paid) camping ground / holiday park (where you can stay in a tent, cabin, caravan, or campervan / motorhome)"
"GEN24_1101162","Youth Hostel, YMCA, YWCA"
"GEN24_1101167","House/ flat/ apartment booked through an online website (including Booking.com, AirBnB, HomeSwap, HomeStay, Hotel.com, Expedia, etc)"
