response_id,departure_location,country_of_residence,country_of_residence_group,gender,first_nz_trip,arrival_location,arrival_date,no_days_in_nz,package_deal,age_range,travel_type,sustainability_considered,treated_spend,visit_purpose,arrival_month,arrival_year,arrival_season
GEN24_1087431,Auckland,Canada,Canada,Male,Yes,Auckland airport,2025-01-10,11,No,65 - 69,Independent Traveller,Most of the time,2928.237015,To visit family,1,2025,Summer
GEN24_1087437,Auckland,Canada,Canada,Female,No,Auckland airport,2024-12-17,35,No,60 - 64,Tour Group,NA,9822.178667,Just for the holiday,12,2024,Summer
GEN24_1087442,Auckland,Germany,Germany,Male,No,Auckland airport,2025-01-03,18,No,55 - 59,Independent Traveller,NA,6897.802703,Just for the holiday,1,2025,Summer
GEN24_1087443,Auckland,"China, People's Republic of",China,Female,No,Auckland airport,2024-11-27,55,No,30 - 34,Independent Traveller,NA,6800,Just for the holiday,11,2024,Spring
GEN24_1087456,Auckland,Fiji,Rest of Oceania,Female,No,Auckland airport,2024-12-09,44,No,30 - 34,Independent Traveller,NA,4421.309067,Just for the holiday,12,2024,Summer
GEN24_1087488,Auckland,France,Rest of Europe,Female,Yes,Auckland airport,2024-03-21,306,No,20 - 24,Independent Traveller,Most of the time,20250,Other,3,2024,Autumn
GEN24_1087515,Wellington,Australia,Australia,Male,No,Wellington airport,2025-01-08,14,No,65 - 69,Independent Traveller,Most of the time,1077.855675,"For a wedding, funeral, other family occasion",1,2025,Summer
GEN24_1087528,Auckland,Australia,Australia,Male,Yes,Christchurch airport,2025-01-10,12,No,65 - 69,Independent Traveller,NA,12436.83541,Just for the holiday,1,2025,Summer
GEN24_1087531,Queenstown,Australia,Australia,Male,No,Queenstown airport,2025-01-15,7,No,55 - 59,Tour Group,Rarely,7627.9017,To go sightseeing,1,2025,Summer
GEN24_1087532,Wellington,Australia,Australia,Female,No,Wellington airport,2025-01-15,7,No,70 - 74,Independent Traveller,Not sure,176.87888,To visit family,1,2025,Summer
GEN24_1087542,Auckland,Canada,Canada,Male,Yes,Auckland airport,2024-12-11,42,No,60 - 64,Independent Traveller,Sometimes,10076.94143,Just for the holiday,12,2024,Summer
GEN24_1087547,Queenstown,Australia,Australia,Female,No,Queenstown airport,2025-01-08,14,No,65 - 69,Independent Traveller,Most of the time,5217.374214,Just for the holiday,1,2025,Summer
GEN24_1087558,Auckland,Germany,Germany,Male,Yes,Auckland airport,2025-01-05,17,No,60 - 64,Independent Traveller,Not sure,2675.168781,Just for the holiday,1,2025,Summer
GEN24_1087567,Auckland,Germany,Germany,Female,Yes,Auckland airport,2025-01-07,15,Yes,55 - 59,Package,NA,10980.51613,Just for the holiday,1,2025,Summer
GEN24_1087568,Auckland,Northern Ireland,UK,Female,No,Auckland airport,2024-12-24,29,No,55 - 59,Independent Traveller,Rarely,6761.343856,Just for the holiday,12,2024,Summer
GEN24_1087576,Queenstown,Australia,Australia,Male,No,Queenstown airport,2025-01-12,10,No,50 - 54,Independent Traveller,Most of the time,1000,Other,1,2025,Summer
GEN24_1087578,Queenstown,United States of America,USA,Female,Yes,Auckland airport,2025-01-06,16,No,60 - 64,Tour Group,Most of the time,26553.72456,For a working holiday,1,2025,Summer
GEN24_1087593,Christchurch,Germany,Germany,Female,Yes,Auckland airport,2024-12-18,35,No,40 - 44,Independent Traveller,NA,21080.73771,Just for the holiday,12,2024,Summer
GEN24_1087596,Christchurch,Australia,Australia,Female,No,Auckland airport,2025-01-05,17,No,45 - 49,Independent Traveller,NA,8982.130625,Just for the holiday,1,2025,Summer
GEN24_1087600,Christchurch,Australia,Australia,Female,No,Christchurch airport,2025-01-16,6,Not sure,70 - 74,Independent Traveller,Not sure,860.073554,"For a wedding, funeral, other family occasion",1,2025,Summer
GEN24_1087602,Christchurch,Australia,Australia,Male,No,Queenstown airport,2025-01-12,10,No,55 - 59,Independent Traveller,Rarely,3632.334143,Just for the holiday,1,2025,Summer
GEN24_1087605,Auckland,England,UK,Female,No,Auckland airport,2024-12-07,46,No,65 - 69,Independent Traveller,Sometimes,4436.577333,To visit family,12,2024,Summer
GEN24_1087611,Christchurch,Denmark,Rest of Europe,Female,Yes,Auckland airport,2024-12-25,28,Yes,40 - 44,Tour Group,Most of the time,19742.73451,To go sightseeing,12,2024,Summer
GEN24_1087618,Auckland,England,UK,Female,No,Auckland airport,2024-12-26,27,No,70 - 74,Independent Traveller,NA,1508.436293,To visit family,12,2024,Summer
GEN24_1087619,Christchurch,Australia,Australia,Female,Yes,Christchurch airport,2025-01-11,11,No,60 - 64,Independent Traveller,Most of the time,4311.4227,Just for the holiday,1,2025,Summer
GEN24_1087621,Auckland,United States of America,USA,Male,Yes,Auckland airport,2025-01-04,18,Yes,70 - 74,Tour Group,NA,24022.33533,To go sightseeing,1,2025,Summer
GEN24_1087622,Auckland,United States of America,USA,Male,Yes,Auckland airport,2025-01-18,4,No,60 - 64,Independent Traveller,Not sure,1850.618,Just for the holiday,1,2025,Summer
GEN24_1087623,Auckland,England,UK,Male,No,Auckland airport,2025-01-01,21,No,70 - 74,Independent Traveller,NA,6927.715506,To visit family,1,2025,Summer
GEN24_1087625,Auckland,England,UK,Female,No,Auckland airport,2024-12-12,41,No,75 or older,Independent Traveller,Sometimes,6987.6093,To visit family,12,2024,Summer
GEN24_1087630,Auckland,United States of America,USA,Female,No,Auckland airport,2025-01-11,11,No,40 - 44,Independent Traveller,Always,1938.742667,To visit family,1,2025,Summer
GEN24_1087631,Auckland,Canada,Canada,Female,Yes,Auckland airport,2025-01-09,13,No,25 - 29,Tour Group,Most of the time,7019.17443,To go sightseeing,1,2025,Summer
GEN24_1087633,Auckland,United States of America,USA,Female,No,Auckland airport,2025-01-01,21,No,40 - 44,Independent Traveller,NA,6168.726667,Just for the holiday,1,2025,Summer
GEN24_1087634,Auckland,England,UK,Male,No,Auckland airport,2025-01-13,9,No,45 - 49,Independent Traveller,Never,3726.72496,To visit family,1,2025,Summer
GEN24_1087635,Auckland,Canada,Canada,Female,Yes,Auckland airport,2025-01-03,19,No,40 - 44,Independent Traveller,Most of the time,7237.5,Just for the holiday,1,2025,Summer
GEN24_1087638,Auckland,Canada,Canada,Female,No,Auckland airport,2024-12-12,41,No,70 - 74,Independent Traveller,Never,5837.443559,To visit family,12,2024,Summer
GEN24_1087644,Auckland,France,Rest of Europe,Male,Yes,Auckland airport,2025-01-03,19,No,60 - 64,Tour Group,NA,6208.393083,To visit family,1,2025,Summer
GEN24_1087661,Auckland,"China, People's Republic of",China,Female,No,Auckland airport,2025-01-09,13,No,20 - 24,Independent Traveller,Most of the time,751.1496333,To visit friends,1,2025,Summer
GEN24_1087677,Auckland,Taiwan,Rest of Asia,Female,Yes,Auckland airport,2025-01-14,9,Yes,55 - 59,Package,NA,6803.273956,To go sightseeing,1,2025,Summer
GEN24_1087681,Auckland,England,UK,Female,Yes,Auckland airport,2024-12-16,38,No,20 - 24,Independent Traveller,Sometimes,377.1090733,To visit family,12,2024,Summer
GEN24_1087685,Christchurch,England,UK,Female,Yes,Christchurch airport,2024-12-30,24,No,25 - 29,Independent Traveller,Sometimes,11091.44333,To go sightseeing,12,2024,Summer
GEN24_1087691,Christchurch,England,UK,Female,No,Christchurch airport,2025-01-02,21,No,55 - 59,Tour Group,NA,4159.29125,To visit family,1,2025,Summer
GEN24_1087696,Christchurch,England,UK,Female,No,Christchurch airport,2024-12-12,42,No,65 - 69,Independent Traveller,Most of the time,3283.067227,To visit family,12,2024,Summer
GEN24_1087698,Christchurch,England,UK,Female,No,Christchurch airport,2025-01-03,20,No,50 - 54,Tour Group,Most of the time,3582.536197,To visit family,1,2025,Summer
GEN24_1087701,Christchurch,England,UK,Female,No,Christchurch airport,2024-12-11,43,No,75 or older,Independent Traveller,Sometimes,6285.520937,To visit friends,12,2024,Summer
GEN24_1087723,Auckland,France,Rest of Europe,Female,Yes,Auckland airport,2024-02-09,349,No,30 - 34,Independent Traveller,Most of the time,18500,To go sightseeing,2,2024,Summer
GEN24_1087729,Auckland,England,UK,Female,No,Auckland airport,2025-01-03,20,No,60 - 64,Independent Traveller,Sometimes,1663.7165,To visit family,1,2025,Summer
GEN24_1087733,Auckland,Germany,Germany,Male,No,Auckland airport,2024-12-14,40,No,70 - 74,Independent Traveller,Sometimes,11397.49775,To care for a family member or friend,12,2024,Summer
GEN24_1087735,Auckland,England,UK,Female,No,Christchurch airport,2025-01-05,18,No,65 - 69,Tour Group,Sometimes,2703,To go sightseeing,1,2025,Summer
GEN24_1087740,Auckland,Australia,Australia,Female,No,Auckland airport,2025-01-18,5,No,55 - 59,Independent Traveller,NA,3106.43533,Business,1,2025,Summer
GEN24_1087741,Auckland,Ireland,Rest of Europe,Female,No,Auckland airport,2024-12-13,41,No,45 - 49,Independent Traveller,Most of the time,3490.290639,To visit family,12,2024,Summer
GEN24_1087743,Auckland,England,UK,Male,No,Auckland airport,2025-01-08,15,No,70 - 74,Tour Group,Sometimes,1641.533613,To visit family,1,2025,Summer
GEN24_1087746,Auckland,England,UK,Female,No,Auckland airport,2025-01-04,19,No,70 - 74,Independent Traveller,Sometimes,2218.288667,To visit family,1,2025,Summer
GEN24_1087747,Auckland,South Africa,Africa and Middle East,Female,No,Christchurch airport,2024-11-28,56,No,55 - 59,Independent Traveller,Always,2913.783,To visit family,11,2024,Spring
GEN24_1087748,Auckland,Italy,Rest of Europe,Male,Yes,Auckland airport,2025-01-10,13,No,65 - 69,Independent Traveller,Most of the time,7042.356333,To visit family,1,2025,Summer
GEN24_1087757,Auckland,United States of America,USA,Female,Yes,Auckland airport,2025-01-02,21,No,70 - 74,Independent Traveller,NA,9693.713333,To go sightseeing,1,2025,Summer
GEN24_1087758,Auckland,United States of America,USA,Female,Yes,Christchurch airport,2025-01-09,14,Yes,65 - 69,Tour Group,Always,40768.93455,To go sightseeing,1,2025,Summer
GEN24_1087763,Auckland,Canada,Canada,Female,No,Auckland airport,2025-01-09,14,No,65 - 69,Independent Traveller,Always,2946.6536,To visit family,1,2025,Summer
GEN24_1087764,Auckland,Canada,Canada,Male,No,Auckland airport,2024-12-11,43,No,65 - 69,Independent Traveller,Most of the time,3253.596683,To visit friends,12,2024,Summer
GEN24_1087768,Auckland,Taiwan,Rest of Asia,Female,Yes,Auckland airport,2025-01-09,14,Yes,55 - 59,Tour Group,NA,13849.71115,To go sightseeing,1,2025,Summer
GEN24_1087772,Auckland,England,UK,Female,No,Auckland airport,2025-01-06,17,No,60 - 64,Independent Traveller,Rarely,7764.010333,To visit family,1,2025,Summer
GEN24_1087774,Auckland,England,UK,Female,No,Auckland airport,2024-12-24,30,No,55 - 59,Independent Traveller,Rarely,2018.642687,To care for a family member or friend,12,2024,Summer
GEN24_1087775,Auckland,Switzerland,Rest of Europe,Female,Yes,Christchurch airport,2024-12-29,25,No,25 - 29,Independent Traveller,NA,6625,For your honeymoon,12,2024,Summer
GEN24_1087778,Auckland,Norway,Rest of Europe,Male,Yes,Auckland airport,2025-01-04,19,No,60 - 64,Independent Traveller,Sometimes,4864.785625,Holiday - Other,1,2025,Summer
GEN24_1087781,Auckland,Germany,Germany,Female,Yes,Christchurch airport,2024-12-28,26,No,55 - 59,Independent Traveller,Rarely,12416.78617,Just for the holiday,12,2024,Summer
GEN24_1087783,Auckland,United States of America,USA,Female,Yes,Auckland airport,2025-01-14,9,No,30 - 34,Independent Traveller,Always,3824.610533,To go sightseeing,1,2025,Summer
GEN24_1087793,Auckland,Russia,Rest of Europe,Male,No,Auckland airport,2025-01-03,20,No,40 - 44,Independent Traveller,Not sure,3520,To visit family,1,2025,Summer
GEN24_1087798,Auckland,Australia,Australia,Male,No,Auckland airport,2025-01-09,13,Yes,55 - 59,Package,NA,5416.9157,Business,1,2025,Summer
GEN24_1087806,Auckland,Australia,Australia,Female,No,Auckland airport,2024-12-23,32,No,65 - 69,Independent Traveller,NA,1680.34936,To care for a family member or friend,12,2024,Summer
GEN24_1087824,Auckland,"China, People's Republic of",China,Female,Yes,Christchurch airport,2025-01-09,15,Yes,20 - 24,Package,Sometimes,3816.666667,To go sightseeing,1,2025,Summer
GEN24_1087827,Auckland,Japan,Japan,Female,No,Auckland airport,2025-01-12,12,No,40 - 44,Independent Traveller,Most of the time,1617.653333,To visit friends,1,2025,Summer
GEN24_1087836,Auckland,Australia,Australia,Female,Yes,Auckland airport,2025-01-13,9,No,75 or older,Independent Traveller,NA,3316.479,Just for the holiday,1,2025,Summer
GEN24_1087849,Wellington,Australia,Australia,Female,No,Wellington airport,2025-01-15,9,No,60 - 64,Independent Traveller,NA,2400,To visit family,1,2025,Summer
GEN24_1087853,Auckland,Canada,Canada,Female,Yes,Auckland airport,2024-12-31,24,No,65 - 69,Tour Group,Never,13466.20695,For some special event or occasion (non-sport-related),12,2024,Summer
GEN24_1087854,Auckland,Canada,Canada,Male,Yes,Queenstown airport,2025-01-13,11,No,30 - 34,Independent Traveller,Rarely,3621.928383,Just for the holiday,1,2025,Summer
GEN24_1087868,Auckland,Ireland,Rest of Europe,Female,No,Auckland airport,2024-12-12,43,No,55 - 59,Independent Traveller,Not sure,5281.76725,To care for a family member or friend,12,2024,Summer
GEN24_1087869,Auckland,Other,Africa and Middle East,Female,Yes,Auckland airport,2024-11-13,72,No,40 - 44,Independent Traveller,Always,5940,Other,11,2024,Spring
GEN24_1087872,Auckland,England,UK,Male,Yes,Auckland airport,2025-01-05,19,No,45 - 49,Tour Group,Always,3116,To visit family,1,2025,Summer
GEN24_1087874,Auckland,Germany,Germany,Female,No,Auckland airport,2024-12-19,36,No,55 - 59,Independent Traveller,Most of the time,4929.649433,Just for the holiday,12,2024,Summer
GEN24_1087875,Auckland,Spain,Rest of Europe,Female,Yes,Auckland airport,2025-01-08,16,No,25 - 29,Independent Traveller,Always,590,Just for the holiday,1,2025,Summer
GEN24_1087890,Auckland,England,UK,Male,No,Auckland airport,2024-12-29,26,No,60 - 64,Independent Traveller,Always,6876.694867,To visit family,12,2024,Summer
GEN24_1087892,Auckland,England,UK,Female,Yes,Auckland airport,2025-01-06,18,Yes,60 - 64,Tour Group,Sometimes,18350.4039,Just for the holiday,1,2025,Summer
GEN24_1087893,Auckland,Germany,Germany,Male,Yes,Christchurch airport,2024-12-23,32,Yes,60 - 64,Package,Most of the time,13019.09296,Just for the holiday,12,2024,Summer
GEN24_1087899,Auckland,Netherlands,Rest of Europe,Male,Yes,Christchurch airport,2024-12-22,33,No,35 - 39,Independent Traveller,Most of the time,7413.006667,To go sightseeing,12,2024,Summer
GEN24_1087905,Auckland,Scotland,UK,Male,No,Auckland airport,2025-01-09,15,No,60 - 64,Independent Traveller,Sometimes,4236.931353,Just for the holiday,1,2025,Summer
GEN24_1087909,Auckland,France,Rest of Europe,Male,Yes,Christchurch airport,2025-01-06,18,Yes,65 - 69,Tour Group,Most of the time,12019.33851,To go sightseeing,1,2025,Summer
